country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
USA,1979,1,interm,4,0,1044958,25996.86,4599.64,3185.33,3770.06,15570.7,21086.34,18359.86,16035.9,16323.62,20769.87,32386.51,53862.78,78844.59,103507.45,129103.19,140141.42,132245.71,110131.57,119036.63,75233.98,43802.65,33774.8,10027.86,8723.46,1304.39
USA,1979,1,interm,4,1,171.21,24.02,11.31,0.5,1.01,1.01,1.65,0.77,0.88,3.5,1.72,6.1,6.13,4.21,15.72,14.69,16.99,17.52,20.02,23.46,13.02,10.44,7.74,2.7,1.7,1
USA,1979,1,interm,4,2,371.73,63.12,24.07,2.96,1.78,0.2,2.28,1.22,5.51,6.6,6.29,9.01,10.9,17.79,23.18,27.07,33.84,45.55,41.83,48.54,28.54,20,14.75,5.25,5.23,0.03
USA,1979,1,interm,4,3,1538.68,0.95,4.11,0,1.82,0.61,6.01,12.58,26.76,38.71,56.54,84.45,108.95,153.75,152.89,208.52,203.85,200.88,136.05,141.24,90.23,51,46.6,4.41,4.35,0.06
USA,1979,1,interm,4,4,5601.86,182.43,50.45,15.77,13.96,30.15,37.49,41.76,58.18,60.39,87.43,157.25,264.41,352.81,495.73,682.66,771.68,808.66,680.77,809.87,506.45,303.41,224.42,78.99,66.23,12.76
USA,1979,1,interm,4,5,622.51,67.44,74.93,11.45,6.06,20.28,18.14,8.63,9.78,10.43,13.85,24.2,25.96,48.05,43.63,50.32,49.75,54.12,41.02,44.5,27.9,16.6,13.69,2.91,2.64,0.27
USA,1979,1,interm,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1979,1,interm,4,7,413.89,9.21,4.6,2.02,1.77,7.11,26.32,29.6,21.58,16.08,20.04,29.92,28.01,43.01,44.05,46.52,26.11,22.94,23.18,11.82,9.42,2.4,2.29,0.1,0.08,0.02
USA,1979,1,interm,4,8,592.58,69.46,42.71,23.82,22.08,27.19,17.93,25.64,11.5,16.75,12.02,18.52,32.18,34.56,42.93,46.24,47.39,37.59,33.24,30.82,17.81,13.01,11.43,1.57,1.45,0.12
USA,1979,1,interm,4,9,712.85,29.25,5.7,2.23,8.79,10.95,8.16,17.52,23.38,20.97,25.65,37.27,49.1,68.41,80.13,76.71,87.12,70.98,54.01,36.53,24.74,11.8,9.13,2.67,2.48,0.19
USA,1979,1,interm,4,10,5633.22,0.01,2.07,2.02,2.18,7.37,12.41,20.28,22.44,69.11,130.76,295.27,613.78,797.98,920.07,913.34,772.11,497.8,303.95,250.27,161.57,88.7,70.77,17.93,15.91,2.02
USA,1979,1,interm,4,11,5693.71,0,0,1.02,1.02,0,1.15,2.24,8.52,43.43,91.29,236.41,587.83,822.79,967.62,980.67,819.67,567.28,334.47,228.28,167.54,60.74,51.28,9.46,8.4,1.06
USA,1979,1,interm,4,12,8799.05,1.02,0,0,1.02,2.06,5.34,19.83,53.74,62.7,116.58,258.54,512.1,839.82,1105.3,1368.39,1457.42,1260.74,928.33,806.1,560.55,245.55,209.25,36.3,35.13,1.17
USA,1979,1,interm,4,13,21021.73,0.09,0,0,3.08,7.19,17,63.68,93.56,137.29,266.35,459.98,1034.9,1762.96,2495.67,3296.62,3747.16,3202.12,2465.29,1968.81,1401.51,567.3,481.52,85.78,80.93,4.85
USA,1979,1,interm,4,14,5022.42,0.99,0,0,0,0,8.47,4.48,17.99,51.9,61.84,118.85,243.65,453.52,608.04,818.3,813.61,716.38,580.28,524.12,349.65,174.46,132.67,41.79,37.66,4.13
USA,1979,1,interm,4,15,3287.32,4.08,9.63,5.63,7.08,12.19,19.25,23.44,20.36,29.46,45.93,96.98,210.28,343.08,478.36,614.51,547.89,416.28,240.37,162.5,116.08,46.43,37.52,8.91,8.87,0.03
USA,1979,1,interm,4,16,11212.67,1.03,0,0,0,2.05,5.2,9.3,27.67,75.65,164.76,333.64,723.18,1112.07,1643.22,1925.54,1909.86,1576.96,999.69,702.83,510.53,192.3,160.02,32.28,30.13,2.15
USA,1979,1,interm,4,17,3236.11,0.05,0,0.51,0.17,0.17,1.24,5.23,11.32,18.92,44.8,67.83,156.17,262.28,420.6,502.56,515.78,506.7,401.64,320.13,227.4,92.73,76.44,16.3,15.16,1.13
USA,1979,1,interm,4,18,2925.56,0,0,0,0,0,1,0,3,13.96,41.34,116.36,265.72,353.33,507.66,548.82,452.66,297.56,199.64,124.5,93.38,31.12,26.92,4.2,4.15,0.05
USA,1979,1,interm,4,19,73125.72,1.09,0.54,2.43,2.18,5.4,14.22,41.67,123.06,380.59,1145.52,2740.82,5783.69,9137.1,12112.57,13805.35,12238.85,8572.75,4633.29,2384.62,1888.2,496.41,426.57,69.85,61.27,8.57
USA,1979,1,interm,4,20,3679.76,2.95,0.2,0.06,0.09,9.57,38.73,78.57,137.16,156.75,181.09,260.13,353.03,412.64,421.51,417.43,413.9,314.09,238.41,243.43,159.59,83.84,59.28,24.56,20.63,3.94
USA,1979,1,interm,4,21,599.26,0.11,0,0,0,0,0.73,2.17,2.12,5.37,7.43,14.44,29.8,52.7,77.37,89.91,96.76,79.54,78.85,61.96,38.48,23.48,18.4,5.09,4.49,0.59
USA,1979,1,interm,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1979,1,interm,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1979,1,interm,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1979,1,interm,4,25,22507.17,0,0,1,1,5,1.61,0,0.01,0.8,6.27,57.14,234.94,707.91,1559.81,2920.87,4199.53,4705.43,4156.12,3949.74,2747.92,1201.82,991.48,210.34,194.22,16.12
USA,1979,1,interm,4,26,797.64,1.02,3.21,2.14,1.11,22.72,82.91,104.1,83.27,60.5,41.17,43.03,42.05,51.01,39.75,49.32,49.76,45.76,31.96,42.86,25.98,16.88,11.9,4.98,4.97,0.01
USA,1979,1,interm,4,27,6745.99,0.01,0,1.03,1.02,1.03,3.15,1.16,2.28,12.59,23.97,94,209.51,338.03,617.01,986.04,1231.6,1265.92,1013.88,943.76,674.84,268.91,215.51,53.4,48.18,5.22
USA,1979,1,interm,4,28,4929.84,4.08,21.82,12.21,4.14,5.28,14.28,8.28,18.51,47.01,102.1,236.47,408.74,634.95,703.55,810.33,737.07,550.04,365.87,245.11,182.19,62.93,51.25,11.67,10.58,1.09
USA,1979,1,interm,4,29,5010.16,12.33,56.14,85.9,92.16,95.19,83.13,139.91,159.31,169.36,224.09,320.43,470.38,628.77,647.96,731.91,567.02,343.41,135.16,47.59,37.86,9.74,7.46,2.28,2.22,0.06
USA,1979,1,interm,4,30,9292.86,15.87,129.43,224.62,177.35,245.04,227.72,179.29,198.45,190.16,190.57,290.33,435.27,659.96,853.05,1135.1,1275.5,1135.28,912.76,817.12,579.69,237.42,201.43,35.99,30.55,5.44
USA,1979,1,interm,4,31,11267.41,6.26,20.78,59.16,59.77,111.23,161.12,219.09,198.64,235.25,272.72,468.99,742.04,1038.01,1389.53,1669.49,1639.43,1404.62,921.25,650.04,486.84,163.2,140.03,23.17,22.76,0.4
USA,1979,1,interm,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1979,1,interm,4,33,19528.21,17.96,95.33,66.8,97.83,186.94,200.79,173.52,162.26,219.64,381.3,716.72,1300.42,2004.73,2543.25,2991.24,3006.97,2405.24,1672.21,1285.05,892.95,392.1,321.95,70.15,61.17,8.98
USA,1979,1,interm,4,34,3659.55,20.97,29.73,27.35,23.05,38.48,34.1,49.68,58.4,48.04,77.16,119.45,164.24,292.59,384.23,512.18,556.7,492.51,385.11,345.6,242.9,102.7,80.96,21.74,19.9,1.84
USA,1979,1,interm,4,35,14728.55,3.06,2.79,3.47,10.8,24.1,69.57,124.99,161.17,217.96,325.44,435.64,729.38,1235.98,1655.74,2133.29,2285.72,2163.23,1688.96,1457.26,980.65,476.61,386.31,90.3,76.61,13.69
USA,1979,1,interm,4,36,922.28,8.91,0.96,0.94,0,0.95,2.73,5.27,4.55,6.19,10.19,15.21,30.7,30.73,59.32,78.9,95.24,143.54,163.64,264.31,147.3,117.02,86.21,30.81,24.14,6.66
USA,1979,1,interm,4,37,4089.77,211.75,92.8,61.92,74.55,86.06,90.31,80.96,79.12,92.05,97.76,160.19,247.66,282.31,333.94,388.84,417.33,406.46,376.38,509.35,297.61,211.74,164.54,47.21,36.66,10.55
USA,1979,1,interm,4,38,2855.24,92.35,84.11,30.13,41.91,56.46,82.98,73.92,66.67,80.57,77.6,83.07,120.74,197.3,216.29,264.9,318.94,298.69,313.99,354.62,215.79,138.83,105.88,32.95,29.91,3.03
USA,1979,1,interm,4,39,1682.1,0.12,0,0,0,0,0.71,0.58,0.59,0,0.61,2.55,6.63,9.46,65.33,100.55,176.38,219.72,467.03,631.86,367.86,264,199.99,64.01,54.69,9.31
USA,1979,1,interm,4,40,3952.27,0,1.03,0.87,0.87,45.7,77.12,130.94,207.53,279.12,401.59,479.77,579.25,587.19,487.71,354.4,189.92,89.88,31.71,7.68,5.9,1.78,1.51,0.27,0.22,0.06
USA,1979,1,interm,4,41,666.19,0,0.13,0.04,0.07,18.61,82.79,159.88,129.41,53.7,42.84,21.84,29.1,27.81,16.84,18.09,23.15,22.51,12.73,6.67,4.88,1.78,1.38,0.4,0.35,0.05
USA,1979,1,interm,4,42,2099.22,7.06,20.01,25.34,13.69,30.57,35.82,29.93,33.89,25.08,21.85,22.88,39.91,61.51,93.29,154.03,219.42,329.76,389.74,545.44,323.31,222.13,173.12,49.01,38.93,10.08
USA,1979,1,interm,4,43,2503.85,65.04,9.64,13.8,2.2,18.23,19.98,33.73,29.64,64.73,77.98,140.29,228.67,301.99,357.61,401.92,306.21,250.36,101.55,80.29,56.19,24.11,21.31,2.8,1.68,1.12
USA,1979,1,interm,4,44,2091.9,0,0.18,0.97,0.1,0.03,0.11,0.15,1.18,0.42,2.2,7.13,15.25,41.42,117.47,259.21,429.6,528.54,403.76,284.18,216.15,68.04,55.07,12.97,11.4,1.57
USA,1979,1,interm,4,45,1549.4,12.4,14.81,10.74,6.32,3.47,5.15,11.45,7.65,7.32,14.42,15.85,41.95,67.22,160.13,232.87,234,233.81,220.32,249.52,166.85,82.67,60.96,21.71,17.02,4.69
USA,1979,1,interm,4,46,1018.6,3.88,16.63,12.59,17.09,53,74.53,105.12,122.74,95.38,90.06,71.17,83.13,81.46,63.2,47.35,37.43,21.83,10.04,11.98,10.66,1.32,1.26,0.06,0.06,0.01
USA,1979,1,interm,4,47,5557.6,513.74,321.72,144.11,153.82,305.54,241.88,154.87,142.53,133.11,152.08,204.05,295.68,411.17,444.97,486.89,487.92,445.15,267.37,250.99,180.03,70.96,52.22,18.74,15.69,3.05
USA,1979,1,interm,4,48,2282.26,3.48,1.38,0.78,3.9,9.7,26.56,28.24,31.49,48.67,83.32,114.01,186.88,270,297.88,340.39,348.25,252.91,139.99,94.41,67.12,27.29,24.93,2.37,2.23,0.14
USA,1979,1,interm,4,49,1532.22,0.33,1.03,0,0,0.01,3.88,9.99,6.35,13.72,35.73,56.61,99.79,173.15,192.23,231.36,193.16,197.75,144.98,172.15,112.85,59.3,40.81,18.48,17.64,0.84
USA,1979,1,interm,4,50,10999.65,1.24,1.76,1.51,1.52,3.3,16.64,44.15,68.74,131.15,225.32,358.1,588.62,883.91,1084.51,1477.57,1528.01,1548.54,1377.84,1657.25,1029.17,628.08,470.43,157.65,139.94,17.71
USA,1979,1,interm,4,51,178966.48,11.83,3.54,2.11,5.99,12.59,55.03,179.58,529.31,1370.65,2937.47,6097.14,11124.33,17467.51,23113.32,27692.21,28857.06,25106.33,18179.68,16220.83,10869.91,5350.92,4248.8,1102.12,980.87,121.25
USA,1979,1,interm,4,52,161682.67,14.05,7.73,2.71,1.07,13.46,29.9,105.91,331.02,730.58,1668.73,3505.13,6687.44,10652.28,14561.4,19190.63,23144.6,24842.45,24007.67,32185.9,19006.55,13179.35,9957.45,3221.9,2753.99,467.91
USA,1979,1,interm,4,53,5848.67,53.85,11.18,3.57,10.81,18.4,34.43,46.79,52.22,68.99,103.38,174.07,304.38,459.39,654.46,797.97,936.4,841.07,627.67,649.65,414.23,235.42,182.54,52.88,42.48,10.4
USA,1979,1,interm,4,54,3803.26,8.15,2.73,5.72,5.96,19.63,29.47,34.99,35.64,47.93,79.45,106.16,186.01,319.53,409.85,505.57,590.89,579.08,455,381.49,247.25,134.24,105.61,28.63,25.24,3.39
USA,1979,1,interm,4,55,6940.91,80.62,29.39,7.56,10.62,17.06,34.38,34.12,44.4,72.97,136.85,250.65,438.99,636.38,774.56,964.26,961.63,890.14,744.25,812.08,508.3,303.78,225.32,78.46,68.63,9.83
USA,1979,1,interm,4,56,12393.35,34.09,8.27,2.1,5.94,10.18,15.95,26.19,31.95,49.66,85.65,175.23,338.72,593.92,945.04,1434.29,1695.17,1937.93,2073.96,2929.1,1736.14,1192.96,894.21,298.75,252.11,46.64
USA,1979,1,interm,4,57,13817.12,97.21,64.86,27.98,37.4,126.08,198.13,218.07,236.41,314.63,408.63,615.89,963.08,1305.23,1588.74,1754.61,1643.87,1476.72,1241.16,1498.4,918.5,579.9,438.22,141.68,125.48,16.2
USA,1979,1,interm,4,58,12354.11,50.02,12.13,14.66,21.74,46.3,107.82,149.33,217.14,335.18,465.3,684.58,996.82,1183,1301.13,1552.89,1652.35,1421.71,1129.2,1012.81,674.23,338.58,280.63,57.95,54.73,3.22
USA,1979,1,interm,4,59,14117.9,2.64,3.24,1.09,3.66,4.24,7.76,15.79,14.05,33.56,67.63,146.66,297.65,593.56,963.07,1492.58,2126.71,2580.03,2600.54,3163.45,1942.93,1220.52,950.65,269.86,233.09,36.77
USA,1979,1,interm,4,60,37148.05,15.23,8.83,6.53,3.8,6.69,15.15,26.7,44.84,68.52,149.71,287.76,652.33,1266.2,2275.71,3753.32,5780.65,7108.26,7018.69,8659.14,5450.25,3208.89,2486.27,722.62,639.18,83.44
USA,1979,1,interm,4,61,8623.95,6.77,0.76,3.53,4.57,2.6,2.18,4.88,4.03,6.95,21.01,31.08,63.14,131.19,428.92,753.03,1154.85,1491.5,1977.83,2535.16,1555.11,980.05,760.1,219.95,194.31,25.64
USA,1979,1,interm,4,62,23176.24,8.92,5.08,1.7,2.29,22.23,21.8,33.21,55.42,66.36,108.23,215.97,463.78,900.37,1721.05,2752.9,3588.62,3821.36,3861.58,5525.36,3087.06,2438.31,1746.78,691.52,590.98,100.55
USA,1979,1,interm,4,63,3770.52,10.74,1.17,0.11,5.18,8.99,17.48,36.21,38.5,73.12,97.3,148.46,262.15,387.75,446.55,534.86,541.63,474.11,337.49,348.7,220.93,127.77,97.05,30.72,26.53,4.19
USA,1979,1,interm,4,64,240.64,4.75,7.33,3.77,3.56,4.29,1.02,4.48,1.92,1.79,2.11,2.05,2.15,4.41,6.86,22.49,26.42,31.1,39.84,70.31,35.62,34.7,22.5,12.19,9.16,3.03
USA,1979,1,interm,4,65,16662.45,451.27,106.95,43.31,35.27,62.56,80.41,103.41,144.88,189.4,208.17,290.57,502.73,709.46,903.41,1337.08,1831.44,2212.87,2923.93,4525.32,2609.25,1916.07,1418.24,497.83,421.95,75.88
USA,1979,1,interm,4,66,505.1,118.15,72.06,18.79,7.81,4.98,5.7,17.4,4.51,5.29,7.68,7.95,14.41,17.09,21.81,24.11,27.35,27.87,40.81,61.33,35.41,25.92,19.05,6.87,5.75,1.12
USA,1979,1,interm,4,67,967.29,4.88,8.92,6.05,16.17,22.33,25.43,25.01,25.6,24.6,36.78,42.86,58.67,83.01,107.28,136.63,124.81,98.73,68.38,51.16,31.53,19.63,13.36,6.27,5.48,0.78
USA,1979,1,interm,4,68,36093.39,35.5,19.04,4.63,4.78,6.53,12.57,19.58,23.68,48.62,133.87,356.97,924.78,1982.02,3847.9,5980.22,7385.15,6768.34,4898.93,3640.28,2568.03,1072.26,861.87,210.39,192.2,18.19
USA,1979,1,interm,4,69,1949.24,25.15,9.69,4.93,3.19,9.29,18.29,22.56,19.51,22.63,32.55,55.02,78.78,99.01,148.7,185.92,234.79,255.75,339.04,384.43,229.02,155.41,116.78,38.64,35.27,3.37
USA,1979,1,interm,4,70,1582.76,0,0.76,0.74,0,0.75,0.23,2.93,1.87,5.28,9.78,13.13,32.53,76.19,150.1,303.85,342.58,284.98,191.97,165.09,122.09,43,33.88,9.12,8.03,1.09
USA,1979,1,interm,4,71,3560.17,107.84,27.97,10.4,9.08,26.56,35.47,44.42,45.51,49.5,54.91,91.44,150.26,246.31,360.08,451.34,520.64,555.22,411.48,361.74,239.98,121.76,88.35,33.41,28.06,5.34
USA,1979,1,interm,4,72,4072.56,112.95,41.66,10.89,18.08,22.81,40.28,36.34,46.62,57.07,76.52,125.95,202.46,318.3,421.25,513.32,603.49,566.26,434.83,423.47,266.73,156.74,122.62,34.12,29.91,4.2
USA,1979,1,interm,4,73,3181.39,8.52,1.17,0,1.01,1.24,12.05,12.45,24.86,38.86,68.89,98.05,180.12,226.8,300.47,409.54,433.5,488.87,416.05,458.95,297.33,161.62,127.03,34.59,29.75,4.84
USA,1979,1,interm,4,74,736.92,48.64,2.17,1.01,1.07,0.17,3.68,3.92,8.77,4.09,8.26,9.86,28.36,41.22,52.73,77.95,88.36,102.81,104.97,148.91,82.73,66.19,48.39,17.8,16.76,1.04
USA,1979,1,interm,4,75,5802,126.7,24.03,12.45,14.27,17.27,45.34,39.39,48.59,60.53,77.79,123.3,234.87,351.45,519.65,717.75,835.42,887.23,788.38,877.59,553.68,323.91,248.24,75.67,70.13,5.54
USA,1979,1,interm,4,76,8537.49,0,0,0,0,0.01,27.41,147.06,307.03,512.42,750.34,1060.06,1322.68,1412.77,1206.99,969.84,529.1,199.8,70.85,21.14,18.16,2.98,1.3,1.68,0.87,0.81
USA,1979,1,interm,4,77,10000.67,6.66,2.99,0.01,2.12,5.3,15.97,75.19,184.15,350.41,573.59,851.03,1305.99,1464.07,1553.99,1487.43,1063.42,613.01,281.15,164.17,134.98,29.2,22.89,6.31,6.02,0.3
USA,1979,1,interm,4,78,3906.34,53.46,16.57,2.9,4.3,14.81,36.25,97.65,142.29,185.46,252.35,332.67,467.3,516.94,497.5,439.23,333.61,247.32,145.7,120.05,89.5,30.55,27.19,3.36,2.4,0.95
USA,1979,1,interm,4,79,1770.46,8.19,0,0,0,0,0.4,7.38,7.05,10.08,16.8,18.15,50.55,87.5,117.48,207.07,288.65,263.1,308.58,379.48,256.21,123.27,95.02,28.25,23.1,5.15
USA,1979,1,interm,4,80,1784.3,0.05,2,1.86,0.02,3.74,15.29,45.22,80.14,114.96,115.79,164.04,170.49,220.96,177.23,211.26,142.47,144.27,86.87,87.65,66.43,21.22,18.86,2.36,2.27,0.09
USA,1979,1,interm,4,81,4313.55,51.09,20.88,4.03,7.77,14.61,17.82,29.4,46.99,52.86,86.61,147.99,248.03,298.91,415.38,487.42,587.6,606.79,523.81,665.56,392.8,272.76,214.48,58.28,51.67,6.61
USA,1979,1,interm,4,82,1139.36,8.93,4.11,2.02,0,2.07,6.7,4.9,16.66,8,18.09,29.17,43.86,47.6,76.04,121.25,161.06,193.67,166.64,228.59,129.5,99.09,72.56,26.53,25.22,1.31
USA,1979,1,interm,4,83,2468.41,10.93,11.36,6.46,12.02,22.18,21.18,26.58,37.92,40.9,43.05,75.81,142.71,193.24,276.66,353.51,317.77,335.95,245.35,294.82,191.85,102.96,82.18,20.79,18.97,1.82
USA,1979,1,interm,4,84,2089.28,11.5,6.78,4.12,6.49,16.59,17.42,29.3,15.3,25.75,31.11,36.98,66.71,94.17,115.39,196.47,274.66,332.19,344.1,464.24,278.63,185.61,143.66,41.95,36.67,5.28
USA,1979,1,interm,4,85,8851.98,144.99,13.47,12.02,13.73,19.34,38.59,61.89,86.71,87.14,138.87,185.86,307.24,449.06,698.46,990.63,1196.68,1419.95,1316.58,1670.78,1022.55,648.23,500.49,147.74,127.66,20.08
USA,1979,1,interm,4,86,2809.74,12.43,3.97,2.38,0.75,2.38,5.28,9.57,11.08,13.04,16.45,24.4,43.56,81.08,144.03,237.78,355.6,468.95,607.78,769.23,458.52,310.71,237.35,73.37,68.81,4.55
USA,1979,1,interm,4,87,1078.55,0,0,0,0,0,0,0,3.07,1.02,0.79,0.96,4.89,17.63,35.77,92.92,146.58,197.85,238.09,338.97,201.82,137.16,108.82,28.34,25.27,3.06
USA,1979,1,interm,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1979,1,interm,4,89,14062.08,13980.03,50.1,7.24,4.22,6.85,2.95,1.28,0.14,1.66,1.17,1.27,0.45,1.34,1.39,0.45,0.39,0.29,0.49,0.38,0.27,0.1,0.08,0.02,0.02,0
USA,1979,1,interm,4,90,7167.82,4653.58,542.3,152.45,156.75,211.05,180.6,140.93,109.03,113.56,84.37,107.81,122.94,119.23,102.38,105.69,106.96,72.51,43.61,42.07,22.33,19.74,15.35,4.39,2.51,1.88
USA,1979,1,interm,4,91,3366.46,3366.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1979,1,interm,4,92,43732.12,127.71,721.78,1006.44,1132.97,7443.66,8479.72,5577.25,3802.92,2683.57,1997.76,1819.69,1850.59,1709.34,1447.41,1243.86,972.73,819.4,547.2,348.1,253.58,94.52,81.41,13.11,12,1.11
USA,1979,1,interm,4,93,5849.96,26.53,73.12,41.91,55.55,189.3,258.05,235.12,190.12,202.12,216.33,274.59,338.41,382.1,425.95,466.41,502.66,555.68,567.75,848.25,516.16,332.09,244.35,87.74,79.84,7.89
USA,1979,1,interm,4,94,4729.59,38.14,473.3,315.53,360.53,861.96,726.55,460.47,264.67,228.81,174.37,143.26,119.01,133.72,122.73,98.97,71.64,63.76,32.16,40.02,25.54,14.48,9.71,4.77,3.84,0.93
USA,1979,1,interm,4,95,3776.18,72.15,414.58,200.22,105.93,144.82,256.27,233.02,190.48,175.81,161.1,186.93,212.17,231.69,254.28,235.52,201.47,201.45,147.6,150.68,87.35,63.33,53.9,9.43,7.39,2.04
USA,1979,1,interm,4,96,315.89,0,1.04,0.05,0.12,13.57,14.17,23.98,28.29,24.18,36.01,40.86,49.02,34.76,25.26,15.23,7.51,1.85,0,0,0,0,0,0,0,0
USA,1979,1,interm,4,97,2940.02,14.71,41.08,18.81,33.55,222.64,498.65,515.15,347.49,232.48,151.35,132.13,155.97,140.19,101.97,79.09,89.86,71.74,48.36,44.8,34.27,10.53,7.54,3,2.77,0.23
USA,1979,1,interm,4,98,2961.5,290.3,155.89,52.23,122.38,127.65,135.22,117.79,116.96,101.9,113.41,109.76,148.92,168.88,181.8,218.49,231.29,191.55,178.84,198.25,135.4,62.85,49.83,13.02,10.43,2.59
USA,1979,1,interm,4,99,20510.02,0,0,1.01,104.46,1466.17,2837.38,2639.25,1959.42,1484.31,1240.93,1208.6,1343.89,1325,1200.76,1158.5,944.05,789.26,483.29,323.74,237.2,86.54,71.42,15.11,14.04,1.07
USA,1979,1,interm,4,100,18067.18,120.93,161.61,100.8,150.31,1715.14,3216.42,3114.93,2411.72,1686.23,1280.78,1122.82,927.32,729.14,481.19,360.32,210.74,134.99,84.92,56.86,36.11,20.75,14.37,6.38,5.1,1.28
USA,1979,1,interm,4,101,2636.53,33.23,56.57,20.64,47.41,209.13,385.64,372.95,276.77,195.9,168.09,167.05,169.67,128.43,136.38,82.01,73.23,48.48,31.16,33.78,23.69,10.09,7.04,3.05,3.05,0.01
USA,1979,1,interm,4,102,883.52,5.99,9.19,6.17,4.83,6.9,11.62,6.38,11.59,14.96,17.45,35.08,53.94,64.72,86.17,112.13,114.89,124.19,90.56,106.77,65.9,40.87,27.33,13.55,10.44,3.1
USA,1979,1,interm,4,103,10680.08,61.2,180.53,171.79,352.17,853.46,1148.57,865.71,703.79,578.27,536.74,552.73,636.84,649.12,559.97,581.17,511.76,529.7,488.15,718.4,406.36,312.04,225.16,86.88,74.4,12.49
USA,1980,1,interm,4,0,1075078,25808.69,4767.67,2992.86,3575.68,15226.3,21724.94,19062.59,17023.7,16837.56,20804.48,31485.58,53024.24,80101.66,104215.57,132491.74,144945.46,138240.14,114583.88,128165.26,80127.95,48037.31,36622.18,11415.13,9862.66,1552.47
USA,1980,1,interm,4,1,189.49,22.46,8.81,1.52,0.51,1.01,1.61,5.89,1.98,3.35,0.83,4.28,3.71,5.27,16.13,20.32,21.67,19.61,19.61,30.94,16.08,14.85,11.71,3.15,2.9,0.24
USA,1980,1,interm,4,2,383.15,56.04,16.31,7.2,3.83,4.33,2.36,3.76,7.14,3.66,4.94,2.39,8.57,11.6,23.23,29.37,41.49,38.83,43.02,75.09,43.43,31.66,22.31,9.35,5.98,3.37
USA,1980,1,interm,4,3,1488.61,2.02,4.02,1.01,1.01,0.81,2.98,12.01,18.47,32.98,39.39,66.45,122.34,146.54,157.47,205.74,213.16,156.37,154.33,151.49,100.15,51.34,41.95,9.39,8.33,1.06
USA,1980,1,interm,4,4,6433.91,195.45,59.78,19.67,12.35,22.51,36.21,48.03,54.44,81.57,93.82,151.09,283.68,458.14,580.15,767.86,912.97,888.83,804.44,962.9,590.25,372.66,279.91,92.74,76.92,15.83
USA,1980,1,interm,4,5,675.11,65.71,77.22,13.49,8.4,17.75,7.76,14.61,7.51,9.42,14.7,22.08,35.75,53.27,45.76,61.99,63.83,67.84,38.04,49.96,27.58,22.38,14.06,8.32,6.94,1.38
USA,1980,1,interm,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1980,1,interm,4,7,435.3,5.12,9.32,5.57,4.56,8.61,24.37,21.78,13.89,24.76,16.81,36.25,29.28,48.64,39.47,31.81,41.64,39.38,19.8,14.26,8.02,6.24,5.26,0.98,0.96,0.02
USA,1980,1,interm,4,8,663.36,71.59,44.04,19.48,13.77,30.53,18.74,14.26,21.82,19.96,15.19,17.03,32.17,34.63,51.3,74.32,54.44,37.42,37.4,55.26,25.53,29.73,22.45,7.28,7.13,0.15
USA,1980,1,interm,4,9,760.92,23.08,3.87,5.12,5.38,6.67,16.77,20.22,16.96,30.86,26.78,30.82,49.65,82.88,61.97,87.04,91.73,79.44,61.7,59.96,42.47,17.49,13.06,4.43,4.18,0.25
USA,1980,1,interm,4,10,5649.68,0,2.2,3.04,2.04,3.28,11.03,14.44,20.53,62.51,162.69,285.03,584.7,860.74,876.81,901.53,724.61,530.98,338.24,265.26,182.52,82.74,58.95,23.79,20.86,2.94
USA,1980,1,interm,4,11,5927.98,0,0,0,0,0,3.22,4.23,10.56,33.17,100.52,259.52,528.76,856.74,1004.05,1042.58,833.65,635.89,339.62,275.47,192,83.47,70.01,13.46,12.48,0.98
USA,1980,1,interm,4,12,8666.73,0.07,0,1.02,1.04,0,11.57,19.74,40.45,67.65,138.7,257.28,482.63,750.46,1140.9,1386.34,1410.4,1266.46,932.08,759.94,525.42,234.52,199.98,34.54,31.32,3.22
USA,1980,1,interm,4,13,21777.05,0.31,0,1.02,3.08,7.23,29.43,49.53,79.54,155.93,277.86,484.52,988.15,1824.27,2505.19,3528.28,3719.11,3438.09,2509.39,2176.1,1536.93,639.18,539.91,99.27,84.95,14.32
USA,1980,1,interm,4,14,4913.6,0,0,0,1.02,3.1,7.45,9.69,13.93,28.51,54.67,129.11,231.82,440.89,607.8,817.64,799.64,737.68,524.49,506.16,341.12,165.04,136.21,28.83,26.71,2.12
